playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,Name,Mitchell-Report,Positive-Test
sanfofr01,0,37,55,164,98,26,3,6,2232,768,368,67,391,285,,10,3,1,3306,27,405,,,4.4516129032,Fred Sanford,0,0
sanfoja02,0,137,101,388,293,76,14,11,6148,1907,840,174,737,1182,59,59,46,21,8659,42,952,,,3.6890045543,Jack Sanford,0,0
santaer01,0,126,105,316,313,14,7,0,5972,1931,920,257,625,1589,30,73,88,5,8415,1,987,45,56,4.1594105827,Ervin Santana,0,1
santajo01,0,139,78,360,284,15,10,1,6077,1726,721,220,567,1988,13,68,36,12,8262,23,773,58,38,3.2033898305,Johan Santana,0,0
santaju01,0,17,31,209,42,1,0,1,1437,518,282,70,232,308,14,21,21,2,2139,46,306,5,7,5.2985386221,Julio Santana,0,0
santihe01,0,23,28,141,83,0,0,4,1598,468,210,71,237,488,12,14,35,6,2300,26,238,10,11,3.5481852315,Hector Santiago,0,0
santijo02,0,34,29,163,65,16,3,8,1668,518,231,56,200,404,7,15,11,2,2354,33,265,,,3.7392086331,Jose Santiago,0,0
santijo03,0,17,22,229,0,0,0,4,897,336,145,28,95,153,12,4,13,1,1314,63,155,6,10,4.364548495,Jose Santiago,0,0
santoal01,0,17,38,127,70,5,4,3,1480,533,235,36,194,268,26,24,13,2,2173,17,263,,,4.2871621622,Al Santorini,0,0
santose01,0,7,12,194,0,0,0,39,549,155,81,18,88,227,13,23,6,0,788,95,84,3,8,3.9836065574,Sergio Santos,0,0
santovi01,0,23,48,186,87,1,0,0,1807,675,349,86,279,425,30,19,23,1,2722,33,387,25,21,5.2147205313,Victor Santos,0,0
sarfade01,0,5,4,92,4,0,0,0,358,97,60,11,81,131,3,8,8,1,529,26,67,4,4,4.5251396648,Dennis Sarfate,0,0
sarmima01,0,26,22,228,22,4,0,12,1541,461,199,42,172,283,30,7,3,5,2134,78,224,,,3.48669695,Manny Sarmiento,0,0
sasakka01,0,7,16,228,0,0,0,129,670,165,78,24,77,242,13,15,9,0,925,201,90,7,9,3.1432835821,Kazuhiro Sasaki,0,0
saucike01,0,15,11,139,3,0,0,19,611,183,75,7,104,94,18,7,15,1,858,53,82,,,3.3142389525,Kevin Saucier,0,0
sauersc01,0,20,17,471,0,0,0,5,1159,344,164,31,243,389,31,20,24,3,1710,98,183,10,5,3.8205349439,Scott Sauerbeck,0,0
saundjo01,0,89,86,235,229,9,3,0,4162,1533,674,179,439,792,19,31,30,2,5962,3,746,40,35,4.3724171072,Joe Saunders,0,0
saundto01,0,13,24,62,61,2,0,0,1037,343,175,33,204,304,2,7,13,2,1542,0,196,,,4.556412729,Tony Saunders,0,0
savagbo01,0,16,27,129,31,10,2,9,1269,433,203,23,215,171,,7,2,1,1882,59,227,,,4.3191489362,Bob Savage,0,0
sawyeri01,0,12,9,74,20,4,2,0,601,229,100,17,96,82,19,14,8,3,895,18,108,,,4.4925124792,Rick Sawyer,0,0
scahiro01,0,4,4,69,0,0,0,0,263,97,37,11,37,59,8,2,6,0,396,25,43,4,3,3.7984790875,Rob Scahill,0,0
scanlbo01,0,20,34,290,39,0,0,17,1610,583,276,41,209,245,23,24,23,8,2358,100,312,4,1,4.6285714286,Bob Scanlan,0,0
scanldo01,0,65,71,181,149,102,15,5,3756,1061,417,15,608,584,,17,36,1,5169,26,558,,,2.9976038339,Doc Scanlan,0,0
scarbra01,0,80,85,318,168,59,9,12,4286,1487,656,88,611,564,,30,44,4,6297,75,755,,,4.1325244984,Ray Scarborough,0,0
scarbra02,0,3,10,60,5,0,0,6,390,126,65,10,41,63,3,10,5,0,552,22,70,,,4.5,Randy Scarbery,0,0
scarcma01,0,6,19,159,0,0,0,21,629,192,86,20,117,164,23,18,8,1,912,68,96,,,3.6915739269,Mac Scarce,0,0
schacal01,0,14,10,53,18,8,1,2,591,254,98,4,61,38,,1,3,0,879,21,124,,,4.4771573604,Al Schacht,0,0
schafjo01,0,3,8,74,1,0,0,3,354,116,60,12,53,68,5,6,3,0,509,34,68,,,4.5762711864,Joe Schaffernoth,0,0
schalar01,0,6,7,58,14,3,0,1,511,199,76,11,91,77,3,3,5,1,781,19,98,,,4.0156555773,Art Schallock,0,0
schanch01,0,28,43,155,72,23,2,14,1880,658,302,29,332,243,,18,24,2,2801,49,369,,,4.3372340426,Charley Schanz,0,0
schatda01,0,69,68,504,121,18,4,10,3951,1257,548,128,475,748,64,56,23,5,5569,117,617,,,3.7448747153,Dan Schatzeder,0,0
schauru01,0,10,29,93,31,16,0,1,1201,384,149,12,137,164,,20,7,1,1680,43,215,,,3.3497085762,Rube Schauer,0,0
scheica01,0,45,65,267,107,47,6,17,3212,1130,581,99,493,290,,35,30,6,4714,125,634,,,4.8838729763,Carl Scheib,0,0
schepta01,0,11,5,165,4,0,0,2,511,173,79,24,66,138,10,11,14,0,741,31,88,3,5,4.1741682975,Tanner Scheppers,0,0
scherbi01,0,8,10,228,2,0,0,11,934,307,141,31,140,207,29,8,2,2,1353,81,154,,,4.0760171306,Bill Scherrer,0,0
scherfr01,0,33,26,346,11,1,0,39,1609,522,218,46,245,297,40,23,30,3,2331,165,248,,,3.6581727781,Fred Scherman,0,0
scherma01,0,105,62,240,231,5,4,0,4404,1298,564,160,423,1597,9,55,49,5,6037,2,612,39,39,3.4577656676,Max Scherzer,0,0
schilcu01,0,216,146,569,436,83,20,22,9783,2998,1253,347,711,3116,43,72,52,8,13284,81,1318,50,28,3.4581416743,Curt Schilling,0,0
schirca01,0,32,39,235,47,2,1,21,1660,522,263,62,267,471,22,21,9,8,2409,117,285,,,4.2777108434,Calvin Schiraldi,0,0
schleda01,0,5,6,94,0,0,0,1,279,85,45,12,61,91,9,12,7,0,424,28,50,6,2,4.3548387097,Daniel Schlereth,0,0
schlibr01,0,3,6,78,0,0,0,0,215,88,43,6,26,42,5,0,3,0,325,11,46,5,1,5.4,Brian Schlitter,0,0
schmicr01,0,7,36,54,48,37,1,0,1084,464,219,7,185,93,,16,22,3,419,6,358,,,5.454797048,Crazy Schmit,0,0
schmida01,0,54,55,376,63,5,3,50,2706,962,389,85,237,479,47,27,18,3,3826,179,434,,,3.8813747228,Dave Schmidt,0,0
schmifr01,0,13,11,85,15,3,2,5,676,206,94,10,122,98,,4,8,0,966,37,108,,,3.7544378698,Freddy Schmidt,0,0
schmija01,0,130,96,323,314,20,9,0,5989,1846,878,184,792,1758,35,93,52,11,8532,1,958,48,31,3.9582568041,Jason Schmidt,0,0
schmijo01,0,93,114,366,235,86,16,20,5438,1766,714,97,757,746,5,40,35,6,7779,81,841,,,3.5450533284,Johnny Schmitz,0,0
schmiwi01,0,31,29,194,55,11,1,2,1759,563,256,57,278,323,31,20,11,0,2534,50,281,,,3.9295054008,Willard Schmidt,0,0
schneda01,0,2,5,117,8,0,0,2,499,185,87,16,70,86,17,10,3,2,744,38,103,,,4.7074148297,Dan Schneider,0,0
schnepe01,0,59,86,207,162,84,10,4,3822,1199,377,16,498,487,,16,52,0,5399,35,541,,,2.6632653061,Pete Schneider,0,0
schoesc01,0,47,57,577,93,2,1,9,2916,1035,541,112,398,568,38,28,47,6,4277,104,580,20,25,5.0092592593,Scott Schoeneweis,1,0
schoomi01,0,15,29,260,0,0,0,98,875,283,113,23,103,248,19,14,5,3,1253,197,126,,,3.4868571429,Mike Schooler,0,0
schotge01,0,28,41,136,62,24,3,4,1762,590,243,22,222,192,,14,9,1,2546,45,300,,,3.7236095346,Gene Schott,0,0
schoupe01,0,66,77,288,176,3,1,2,3447,1198,586,140,420,813,36,24,39,5,4981,27,642,5,1,4.590078329,Pete Schourek,0,0
schrest01,0,3,6,52,2,0,0,1,221,66,43,9,27,55,4,2,8,0,318,14,44,1,1,5.2533936652,Steve Schrenk,0,0
schroch01,0,2,5,62,0,0,0,0,236,65,39,11,36,85,4,0,7,0,346,11,43,4,3,4.4618644068,Chris Schroder,0,0
schroke01,0,51,51,176,137,22,3,1,2700,963,481,125,320,372,17,13,25,4,3907,12,535,,,4.81,Ken Schrom,0,0
schuero01,0,40,48,291,86,13,2,11,2737,861,414,96,393,563,46,40,24,6,3901,76,463,,,4.0840336134,Ron Schueler,0,0
schulal01,0,47,62,160,110,56,5,4,2800,867,344,19,409,445,,22,20,3,3876,33,435,,,3.3171428571,Al Schulz,0,0
schulba01,0,20,20,227,0,0,0,35,1040,303,140,38,116,264,24,15,15,3,1448,121,169,,,3.6346153846,Barney Schultz,0,0
schulbo01,0,9,13,65,19,3,0,0,549,179,105,17,125,67,0,7,7,0,845,23,117,,,5.1639344262,Bob Schultz,0,0
schulbu01,0,15,9,168,3,0,0,12,720,232,98,21,88,193,13,6,0,1,1015,59,108,,,3.675,Buddy Schultz,0,0
schuldo01,0,15,25,76,59,4,0,0,1016,422,206,40,105,144,2,16,12,2,1521,6,231,,,5.4744094488,Don Schulze,0,0
schumha02,0,158,121,391,329,138,27,7,7447,2424,926,139,902,906,,54,24,0,10571,38,1080,,,3.3573250974,Hal Schumacher,0,0
schupfe01,0,61,39,216,120,62,11,6,3162,938,389,30,464,553,,24,33,1,4463,70,470,,,3.3216318786,Ferdie Schupp,0,0
schwado01,0,49,48,172,103,18,5,4,2229,710,307,50,391,408,25,27,27,4,3251,34,367,,,3.7187079408,Don Schwall,0,0
schwaje01,0,2,2,54,0,0,0,0,207,49,32,1,60,59,2,8,3,1,306,15,34,,,4.1739130435,Jeff Schwarz,0,0
scorehe01,0,55,46,150,127,47,11,3,2575,609,320,79,573,837,7,55,7,2,3696,11,364,,,3.3553398058,Herb Score,0,0
scotted01,0,23,26,59,51,42,0,2,1319,519,196,12,103,110,,12,20,0,0,8,274,,,4.0121304018,Ed Scott,0,0
scottja01,0,103,109,356,195,115,11,19,5444,1969,776,94,493,657,,25,43,1,7758,124,904,,,3.8486407054,Jack Scott,0,0
scottji01,0,107,113,317,226,123,26,9,5676,1624,483,21,609,945,,33,53,3,7468,63,686,,,2.2975687104,Jim Scott,0,0
scottmi02,0,8,7,133,0,0,0,4,516,177,71,18,50,70,11,3,4,0,734,54,89,,,3.7151162791,Mickey Scott,0,0
scottmi03,0,124,108,347,319,45,22,3,6206,1858,813,173,627,1469,53,39,33,19,8571,13,908,,,3.5370609088,Mike Scott,0,0
scottti01,0,24,13,276,0,0,0,5,942,308,144,24,133,253,15,10,19,3,1375,75,157,,,4.127388535,Tim Scott,0,0
scribev01,0,5,2,125,0,0,0,1,443,143,69,24,27,134,0,5,3,0,611,50,72,0,1,4.2054176072,Evan Scribner,0,0
scuddsc01,0,21,34,96,64,0,0,1,1159,395,206,42,206,226,19,16,13,3,1739,11,231,,,4.7989646247,Scott Scudder,0,0
scurrro01,0,19,32,332,7,0,0,39,1382,384,166,31,274,431,29,41,19,14,2021,145,190,,,3.2431259045,Rod Scurry,0,0
seaneru01,0,41,30,544,0,0,0,12,1698,515,258,58,285,574,28,48,15,1,2477,159,285,10,13,4.1024734982,Rudy Seanez,0,0
searara01,0,11,13,254,0,0,0,11,863,267,112,22,137,193,23,14,3,2,1242,101,120,,,3.5040556199,Ray Searage,0,0
searcst01,0,6,13,70,21,1,0,0,561,205,118,25,119,140,5,8,0,1,863,16,131,,,5.679144385,Steve Searcy,0,0
seatoto01,0,93,65,231,154,90,15,11,4020,1235,468,30,530,644,,34,42,0,4473,60,609,,,3.1432835821,Tom Seaton,0,0
seatsto01,0,12,9,57,20,6,2,1,532,194,88,12,58,69,,5,5,0,788,14,114,,,4.4661654135,Tom Seats,0,0
seaveto01,0,311,205,656,647,231,61,1,14348,3971,1521,380,1390,3640,116,126,76,8,19369,6,1674,,,2.8622107611,Tom Seaver,0,0
seaybo01,0,11,6,261,0,0,0,1,669,216,103,17,90,190,18,9,13,2,964,63,105,12,12,4.1569506726,Bobby Seay,0,0
sebrabo01,0,15,29,94,52,7,2,1,1100,392,192,37,149,281,8,13,15,7,1626,13,212,,,4.7127272727,Bob Sebra,0,0
seelbch01,0,10,8,75,3,0,0,14,392,118,49,11,51,79,5,6,5,0,544,36,52,,,3.375,Chuck Seelbach,0,0
seguidi01,0,92,111,639,171,28,7,71,5423,1656,765,185,786,1298,86,75,18,10,7741,264,867,,,3.8087774295,Diego Segui,0,0
seiboso01,0,48,86,191,135,64,8,5,3191,1179,523,60,405,296,,15,16,3,4675,35,617,,,4.4252585396,Socks Seibold,0,0
seleaa01,0,148,112,404,352,15,9,0,6459,2413,1102,225,798,1407,39,54,112,2,9534,15,1208,29,55,4.6065954482,Aaron Sele,0,0
selleje01,0,13,22,61,51,7,2,0,989,364,182,33,164,226,5,15,9,8,1476,2,200,,,4.9686552073,Jeff Sellers,0,0
sellsda01,0,11,7,90,0,0,0,12,415,146,60,10,67,49,8,13,8,1,623,65,68,,,3.9036144578,Dave Sells,0,0
selmadi01,0,42,54,307,76,11,6,31,2520,734,338,69,381,681,44,46,27,2,3558,124,375,,,3.6214285714,Dick Selma,0,0
sembeca01,0,3,11,99,1,0,0,6,419,149,73,13,73,94,11,11,4,0,635,41,81,,,4.7040572792,Carroll Sembera,0,0
semprra01,0,19,21,85,48,14,2,3,1032,360,169,39,136,156,2,10,9,0,1507,18,200,,,4.4215116279,Ray Semproch,0,0
seoja01,0,28,40,118,102,1,0,0,1819,691,310,86,184,340,23,10,17,2,2639,8,341,36,19,4.6014293568,Jae Weong Seo,0,0
seradbi01,0,35,55,95,92,86,4,1,2362,935,361,34,290,278,,80,8,0,3385,5,661,,,4.1265876376,Billy Serad,0,0
serafda01,0,15,16,104,33,1,0,1,791,335,177,37,118,127,6,10,8,1,1226,15,191,11,4,6.0417193426,Dan Serafini,0,1
serumga01,0,10,12,62,28,6,1,1,813,303,142,28,74,125,5,7,5,3,1158,13,146,,,4.7158671587,Gary Serum,0,0
servisc01,0,20,22,338,1,0,0,16,1249,435,231,56,182,413,28,25,26,1,1853,101,245,2,5,4.9935948759,Scott Service,0,0
several01,0,3,7,88,0,0,0,9,333,104,38,7,47,53,13,7,4,1,475,41,44,,,3.0810810811,Al Severinsen,0,0
sewared01,0,89,72,176,169,159,13,0,4457,1369,561,23,441,589,,22,32,0,6097,6,823,,,3.3984743101,Ed Seward,0,0
sewelri01,0,143,97,390,243,137,20,15,6358,2101,819,116,748,636,,30,23,2,9101,88,983,,,3.477980497,Rip Sewell,0,0
seymocy01,0,61,56,140,123,104,6,1,3087,951,430,25,655,584,,60,84,8,0,15,631,,,3.7609329446,Cy Seymour,0,0
shackbr01,0,2,0,63,0,0,0,0,138,39,21,6,19,32,1,4,8,1,198,14,22,0,1,4.1086956522,Brian Shackelford,0,0
shantbo01,0,119,99,537,171,78,15,48,5807,1795,726,151,643,1072,53,29,41,6,8045,192,817,,,3.3755811951,Bobby Shantz,0,0
shautjo01,0,99,109,360,208,103,5,18,5455,2097,838,75,534,512,,34,24,3,7928,102,1043,,,4.1477543538,Joe Shaute,0,0
shawbo01,0,108,98,430,223,55,14,32,5334,1837,696,149,511,880,68,51,56,12,7587,101,791,,,3.5230596175,Bob Shaw,0,0
shawbr01,0,17,17,321,0,0,0,7,909,270,101,24,101,256,11,17,13,2,1268,73,119,14,6,3,Bryan Shaw,0,0
shawdo01,0,13,14,138,1,0,0,6,566,166,84,19,101,123,16,11,3,0,816,55,95,,,4.0070671378,Don Shaw,0,0
shawdu01,0,83,121,211,207,196,13,0,5286,1710,607,41,396,950,,70,3,0,6309,4,1050,,,3.1004540295,Dupee Shaw,0,0
shawje01,0,34,54,633,19,0,0,203,2544,821,334,91,234,545,44,18,25,1,3549,384,368,5,2,3.5448113208,Jeff Shaw,0,0
shawji01,0,84,98,287,193,96,17,17,4801,1446,546,28,688,767,,58,24,8,6584,68,674,,,3.0706102895,Jim Shaw,0,0
shawkbo01,0,196,150,488,334,197,33,28,8811,2722,1008,114,1018,1360,,40,48,1,12074,113,1200,,,3.08886619,Bob Shawkey,0,0
sheasp01,0,56,46,195,118,48,12,5,2831,849,398,66,497,361,0,15,19,2,4076,50,453,,,3.7958318615,Spec Shea,0,0
sheehto02,0,17,39,146,54,26,3,5,1821,677,270,14,242,169,,12,7,1,2589,64,359,,,4.0032948929,Tom Sheehan,0,0
sheetbe01,0,94,96,250,250,18,4,0,4790,1577,670,184,369,1325,28,53,32,1,6640,0,736,64,37,3.7766179541,Ben Sheets,0,0
sheldro01,0,38,36,160,101,17,4,2,2174,741,329,87,207,371,17,24,14,1,3062,19,358,,,4.0860165593,Rollie Sheldon,0,0
shellji01,0,16,30,165,48,8,2,2,1362,443,192,40,200,222,14,6,8,2,1960,36,228,,,3.8061674009,Jim Shellenback,0,0
sherdbi01,0,165,146,514,272,159,11,26,8128,3018,1120,149,661,839,,26,54,3,11604,163,1326,,,3.7204724409,Bill Sherdel,0,0
sheriro01,0,23,24,87,44,20,0,7,1239,473,216,23,166,149,,10,13,0,1851,29,254,,,4.7070217918,Roy Sherid,0,0
sherrge01,0,19,17,442,0,0,0,56,973,280,136,29,154,320,23,9,8,2,1397,138,140,18,15,3.7738951696,George Sherrill,0,0
sherrla01,0,53,44,416,16,2,1,82,2398,747,326,78,374,606,55,45,32,2,3480,245,377,,,3.670558799,Larry Sherry,0,0
shielja02,0,127,97,319,318,22,9,0,6338,2067,878,260,533,1842,16,81,77,9,8784,0,958,48,33,3.7402966235,James Shields,0,0
shielsc01,0,46,44,491,15,0,0,21,2091,589,246,55,278,631,21,49,21,0,2916,114,285,17,15,3.1764705882,Scot Shields,0,0
shielst01,0,8,8,102,6,0,0,3,657,269,128,32,91,126,13,15,3,1,991,32,146,,,5.2602739726,Steve Shields,0,0
shirlbo01,0,67,94,434,162,16,2,18,4296,1432,608,127,543,790,72,15,20,11,6106,105,689,,,3.8212290503,Bob Shirley,0,0
shirlte01,0,19,30,102,54,19,3,2,1340,443,211,20,290,168,,7,5,0,2021,26,247,,,4.2514925373,Tex Shirley,0,0
shockur01,0,187,117,412,317,200,28,25,8045,2709,945,126,657,983,,20,37,3,11140,68,1127,,,3.171535115,Urban Shocker,0,0
shoemma01,0,23,14,53,45,0,0,0,829,259,113,38,61,245,2,9,8,0,1131,6,119,7,9,3.6803377563,Matt Shoemaker,0,0
shoffmi01,0,25,26,134,51,22,2,3,1731,647,294,34,214,180,,7,12,4,2549,41,331,,,4.5857885615,Milt Shoffner,0,0
shorebi01,0,26,15,96,39,14,2,7,1186,425,183,28,168,129,,6,6,0,1740,39,218,,,4.1661045531,Bill Shores,0,0
shoreer01,0,65,43,160,121,56,9,5,2938,906,269,12,270,309,,16,27,3,3987,23,373,,,2.472089857,Ernie Shore,0,0
shortbi01,0,5,11,73,16,3,1,2,396,130,69,8,64,71,2,9,3,0,577,16,75,,,4.7045454545,Bill Short,0,0
shortch02,0,135,132,501,308,88,24,18,6975,2215,886,183,806,1629,74,73,61,6,9801,78,991,,,3.4296774194,Chris Short,0,0
shouncl01,0,73,59,454,85,34,3,29,3861,1325,559,81,404,483,,15,10,2,5466,207,631,,,3.9090909091,Clyde Shoun,0,0
shousbr01,0,13,10,467,0,0,0,6,1052,347,145,31,118,233,31,7,20,2,1508,101,163,18,10,3.7214828897,Brian Shouse,0,0
shower01,0,101,89,332,235,35,11,7,4965,1526,673,171,610,971,49,36,46,22,6968,37,739,,,3.6598187311,Eric Show,0,0
shrevch01,0,6,2,74,0,0,0,0,212,59,21,10,36,79,2,5,1,0,301,17,22,3,0,2.6745283019,Chasen Shreve,0,0
shrevle01,0,19,37,57,57,53,3,0,1420,551,257,31,189,141,,32,13,0,2066,0,361,,,4.8866197183,Lev Shreve,0,0
shueypa01,0,45,28,476,0,0,0,23,1590,471,228,43,277,556,32,36,14,1,2309,156,252,9,7,3.8716981132,Paul Shuey,0,0
siebepa01,0,3,8,87,7,1,1,3,387,130,54,6,73,59,18,6,4,1,578,30,61,,,3.7674418605,Paul Siebert,0,0
siebeso01,0,140,114,399,307,67,21,16,6456,1919,767,197,692,1512,55,60,54,8,8951,42,907,,,3.2077137546,Sonny Siebert,0,0
siegrke01,0,11,6,163,0,0,0,6,434,102,43,10,68,177,3,1,6,0,604,33,45,4,5,2.6751152074,Kevin Siegrist,0,0
sieveed01,0,83,83,203,174,136,14,2,4521,1550,435,24,311,470,,21,39,1,3366,28,674,,,2.597876576,Ed Siever,0,0
silvaca01,0,70,70,316,180,6,2,2,3725,1496,645,153,238,554,25,32,45,4,5319,39,687,43,34,4.6751677852,Carlos Silva,0,0
silvajo01,0,25,28,154,53,2,0,4,1282,507,257,47,154,298,16,14,13,7,1915,32,285,13,6,5.4126365055,Jose Silva,0,0
simaal01,0,11,21,100,30,4,0,4,926,343,158,31,132,111,,4,4,0,1376,30,187,,,4.6069114471,Al Sima,0,0
simasbi01,0,18,19,308,0,0,0,23,1015,332,144,39,149,265,27,9,14,1,1481,102,159,6,4,3.8305418719,Bill Simas,0,0
simmocu01,0,193,183,569,462,163,36,5,10045,3313,1318,255,1063,1697,62,39,53,4,14144,54,1551,,,3.5426580388,Curt Simmons,0,0
simonal01,0,45,40,240,82,2,1,19,2149,721,332,90,238,490,19,35,42,2,3074,69,361,25,22,4.1712424383,Alfredo Simon,0,0
simonja01,0,26,17,96,53,1,0,1,1067,399,201,57,125,191,8,6,15,0,1552,13,213,14,13,5.0862230553,Jason Simontacchi,0,0
simpswa01,0,36,31,122,107,13,2,0,1908,606,309,57,315,353,15,37,23,3,2794,7,342,,,4.3726415094,Wayne Simpson,0,0
singebi01,0,118,127,322,308,94,24,2,6522,1952,819,132,781,1515,50,67,63,11,9143,7,944,,,3.390524379,Bill Singer,0,0
singlel01,0,11,17,145,19,2,0,4,983,322,176,33,146,160,3,19,5,1,1431,65,192,,,4.8341810783,Elmer Singleton,0,0
sippto01,0,21,16,420,0,0,0,6,1089,271,141,52,165,392,14,22,7,2,1507,84,151,16,8,3.4958677686,Tony Sipp,0,0
sirotmi01,0,45,42,125,111,9,1,0,2131,803,340,86,207,435,4,18,7,3,3056,3,398,4,3,4.3078366964,Mike Sirotka,0,0
siscoan01,0,3,9,151,0,0,0,1,443,153,85,16,93,141,10,9,4,0,681,35,87,6,8,5.1805869074,Andy Sisco,0,0
siskdo01,0,22,20,332,0,0,0,33,1570,527,190,15,267,195,33,15,20,3,2298,161,238,,,3.2675159236,Doug Sisk,0,0
siskto01,0,40,49,316,99,19,4,10,2785,937,404,57,358,441,60,39,17,0,3972,63,457,,,3.9166965889,Tommie Sisk,0,0
sisleda01,0,38,44,247,59,12,1,29,1969,622,316,70,368,355,15,25,16,3,2907,103,352,,,4.3331640427,Dave Sisler,0,0
sivespe01,0,7,11,62,16,5,0,3,612,257,122,23,116,58,,4,2,1,964,31,136,,,5.3823529412,Pete Sivess,0,0
skokcr01,0,4,7,107,0,0,0,5,450,170,81,19,58,85,12,8,3,1,664,38,93,,,4.86,Craig Skok,0,0
slatedo01,0,7,8,216,0,0,0,0,452,156,59,15,67,110,7,6,9,0,674,55,72,4,1,3.5243362832,Doug Slaten,0,0
slatoji01,0,151,158,496,360,86,22,14,8051,2773,1202,277,1004,1191,65,97,48,6,11535,71,1335,,,4.0310520432,Jim Slaton,0,0
sleatlo01,0,12,18,131,21,7,1,5,902,306,157,32,172,152,16,3,8,1,1367,54,181,,,4.699556541,Lou Sleater,0,0
slocuhe01,0,28,37,548,0,0,0,98,1893,636,286,38,358,513,40,57,21,2,2853,297,320,4,5,4.0792393027,Heathcliff Slocumb,0,0
sloweke01,0,43,36,137,106,3,2,0,1986,765,340,99,111,495,3,11,22,0,2828,7,354,16,36,4.6223564955,Kevin Slowey,0,0
slusajo01,0,13,21,118,34,1,0,3,917,342,176,45,125,173,9,10,15,1,1358,29,189,3,3,5.1821155943,Joe Slusarski,0,0
smallaa01,0,25,13,172,15,1,1,4,965,380,186,37,137,170,12,12,14,0,1454,45,202,2,3,5.2041450777,Aaron Small,0,0
smilejo01,0,126,103,361,280,28,8,4,5723,1842,806,185,496,1284,32,48,39,17,7900,21,888,,,3.8025511096,John Smiley,0,0
smithal03,0,99,101,356,202,75,16,17,4987,1707,688,94,587,587,,27,32,3,7112,96,827,,,3.7248847002,Al Smith,0,0
smithbo02,0,106,139,435,229,128,16,40,6739,2472,983,132,670,618,,11,18,4,9652,156,1139,,,3.9384181629,Bob Smith,0,0
smithbo03,0,4,9,91,8,2,0,2,500,174,75,14,83,93,12,5,4,0,753,28,102,,,4.05,Bob Smith,0,0
smithbr01,0,108,94,365,255,23,8,6,5374,1725,702,140,432,1028,43,33,48,16,7434,39,808,,,3.526981764,Bryn Smith,0,0
smithca02,0,3,5,79,0,0,0,13,235,51,18,2,25,102,4,6,7,0,313,25,19,3,0,2.0680851064,Carson Smith,0,0
smithch02,0,66,87,212,148,87,10,3,4048,1309,422,22,353,570,,33,29,3,4446,50,587,,,2.8147233202,Charlie Smith,0,0
smithch07,0,1,0,50,0,0,0,0,203,63,39,17,27,52,0,1,3,0,292,16,39,2,1,5.1871921182,Chris Smith,0,0
smithda02,0,53,53,609,1,0,0,216,2428,700,240,34,283,548,64,28,13,22,3357,432,280,,,2.6688632619,Dave Smith,0,0
smithda06,0,7,12,87,17,0,0,2,532,182,103,29,81,142,2,9,7,0,780,21,108,3,5,5.227443609,Dan Smith,0,0
smithed04,0,73,113,282,197,91,8,12,4787,1554,678,106,739,694,,34,33,1,6973,60,816,,,3.8241069563,Eddie Smith,0,0
smithel01,0,75,57,149,136,122,9,0,3631,1167,450,20,422,525,,15,12,0,4597,11,722,,,3.3461856238,Mike Smith,0,0
smithfr03,0,139,111,354,255,184,27,6,6819,1975,655,27,676,1051,,66,41,4,6867,78,895,,,2.5934887813,Frank Smith,0,0
smithfr06,0,35,33,271,7,1,0,44,1487,426,210,67,181,277,3,9,30,2,2093,175,247,,,3.8130464022,Frank Smith,0,0
smithge02,0,41,81,229,118,52,5,4,3430,1321,494,54,255,263,,23,26,3,4874,78,643,,,3.8886297376,George Smith,0,0
smithge03,0,10,8,132,7,1,0,3,992,354,194,17,218,135,,7,5,1,1533,73,225,,,5.2802419355,George Smith,0,0
smithha07,0,12,11,51,25,10,3,1,630,232,88,8,52,59,,1,9,1,910,14,112,,,3.7714285714,Hal Smith,0,0
smithjo05,0,39,23,585,0,0,0,23,1556,427,166,33,192,436,24,16,27,2,2148,122,182,19,5,2.8804627249,Joe Smith,0,0
smithjo06,0,3,2,54,0,0,0,1,186,77,34,10,19,39,2,3,3,1,273,16,34,1,3,4.935483871,Jordan Smith,0,0
smithle02,0,71,92,1022,6,0,0,478,3868,1133,434,89,486,1251,100,47,10,4,5387,802,475,,,3.0294725957,Lee Smith,0,0
smithmi03,0,76,86,240,204,41,6,2,4069,1473,690,168,383,731,25,43,73,14,5861,19,745,,,4.578520521,Mike Smithson,0,0
smithpe02,0,47,71,231,163,12,4,1,3077,1043,518,126,404,640,24,29,10,27,4423,19,557,,,4.5453363666,Pete Smith,0,0
smithph01,0,54,74,140,129,123,2,0,3508,1177,506,20,479,519,,26,20,0,4203,10,802,,,3.8945267959,Phenomenal Smith,0,0
smithro01,0,30,31,136,93,4,1,1,1855,707,316,80,202,320,16,23,12,8,2699,7,344,,,4.5994609164,Roy Smith,0,0
smithsh01,0,114,118,373,224,142,16,21,6158,2234,757,57,440,428,,17,42,3,8663,108,964,,,3.3190971095,Sherry Smith,0,0
smithwi04,0,16,15,189,17,0,0,1,756,249,111,29,95,279,8,16,6,0,1077,21,124,4,12,3.9642857143,Will Smith,0,0
smithza01,0,100,115,360,291,35,16,3,5758,1980,798,122,583,1011,55,28,31,5,8077,16,933,,,3.7419242793,Zane Smith,0,0
smoltjo01,0,213,155,723,481,53,16,154,10419,3074,1284,288,1010,3084,84,145,57,16,14271,204,1391,33,26,3.3273826663,John Smoltz,0,0
